country,lan_name,chip_range,term,red,green,blue,speaker_num
Australia,Martu,C12,yukuri-yukuri,10.0,206.0,38.0,1
Australia,Martu,C13,yakuripiti,184.0,195.0,82.0,1
Australia,Martu,C13,yukuri-yukuri,184.0,195.0,82.0,1
Australia,Martu,C15,yakuripiti,156.0,205.0,95.0,1
Australia,Martu,C15,yukuri-yukuri,156.0,205.0,95.0,1
Australia,Martu,C19,martaly-martaly,135.0,206.0,178.0,1
Australia,Martu,C19,martar,135.0,206.0,178.0,1
Australia,Martu,C19,martarr-martarr,135.0,206.0,178.0,1
Australia,Martu,C19,martarrpilyilyi,135.0,206.0,178.0,1
Australia,Martu,C2,kiyarr-kiyarr,248.0,182.0,177.0,1
Australia,Martu,C2,parnaly-parnaly,248.0,182.0,177.0,1
Australia,Martu,C20,kuwiyarlpa,132.0,206.0,184.0,1
Australia,Martu,C20,martaly-martaly,132.0,206.0,184.0,1
Australia,Martu,C20,martar,132.0,206.0,184.0,1
Australia,Martu,C20,martarr-martarr,132.0,206.0,184.0,1
Australia,Martu,C20,martarrpilyilyi,132.0,206.0,184.0,1
Australia,Martu,C3,jurturr-jurturr,249.0,181.0,168.0,1
Australia,Martu,C3,parnaly-parnaly,249.0,181.0,168.0,2
Australia,Martu,C35,karranjiyal,224.0,187.0,217.0,1
Australia,Martu,C36,karranjiyal,232.0,186.0,215.0,1
Australia,Martu,C37,jupirr-jupirr,239.0,185.0,211.0,2
Australia,Martu,C38,jupirr-jupirr,244.0,185.0,204.0,2
Australia,Martu,C4,karntawarra,250.0,183.0,161.0,1
Australia,Martu,C4,parnaly-parnaly,250.0,183.0,161.0,2
Australia,Martu,C5,parnaly-parnaly,250.0,185.0,151.0,2
Australia,Martu,C6,parnaly-parnaly,247.0,188.0,142.0,1
Australia,Martu,C8,karntawarra,253.0,187.0,67.0,7
Australia,Martu,C8,rarrpa,253.0,187.0,67.0,1
Australia,Martu,C8,rarrpantarlpa,253.0,187.0,67.0,1
Australia,Martu,C9,karntawarra,248.0,192.0,19.0,6
Australia,Martu,D0,kata-pawulanta,173.0,184.0,174.0,1
Australia,Martu,D0,piila-piila,173.0,184.0,174.0,1
Australia,Martu,D1,parnaly-parnaly,238.0,150.0,153.0,1
Australia,Martu,D1,ruka-ruka,238.0,150.0,153.0,1
Australia,Martu,D12,yakuripiti,183.0,180.0,51.0,1
Australia,Martu,D12,yukuri-yukuri,183.0,180.0,51.0,1
Australia,Martu,D14,yakuripiti,151.0,189.0,60.0,2
Australia,Martu,D14,yukuri-yukuri,151.0,189.0,60.0,2
Australia,Martu,D15,yakuripiti,128.0,192.0,68.0,2
Australia,Martu,D15,yukuri-yukuri,128.0,192.0,68.0,2
Australia,Martu,D16,yakuripiti,105.0,191.0,96.0,1
Australia,Martu,D16,yukuri-yukuri,105.0,191.0,96.0,1
Australia,Martu,D2,parnaly-parnaly,240.0,150.0,144.0,1
Australia,Martu,D26,ngarnka,103.0,186.0,206.0,1
Australia,Martu,D27,ngarnka,13.0,183.0,209.0,2
Australia,Martu,D28,kalyu,97.0,184.0,227.0,1
Australia,Martu,D28,ngarnka,97.0,184.0,227.0,1
Australia,Martu,D3,parnaly-parnaly,245.0,142.0,124.0,2
Australia,Martu,D37,jupirr-jupirr,235.0,147.0,190.0,2
Australia,Martu,D38,jupirr-jupirr,242.0,145.0,181.0,2
Australia,Martu,D39,jupirr-jupirr,233.0,150.0,170.0,2
Australia,Martu,D4,jupirr-jupirr,246.0,145.0,108.0,2
Australia,Martu,D4,parnaly-parnaly,246.0,145.0,108.0,3
Australia,Martu,D40,jupirr-jupirr,236.0,150.0,160.0,2
Australia,Martu,D5,jupirr-jupirr,247.0,150.0,95.0,2
Australia,Martu,D5,parnaly-parnaly,247.0,150.0,95.0,1
Australia,Martu,D6,karntawarra,247.0,146.0,33.0,1
Australia,Martu,D6,parnaly-parnaly,247.0,146.0,33.0,1
Australia,Martu,D8,karntawarra,229.0,162.0,35.0,1
Australia,Martu,D9,karntawarra,216.0,169.0,39.0,1
Australia,Martu,E1,karrukalkalka,236.0,106.0,118.0,1
Australia,Martu,E1,miji-miji,236.0,106.0,118.0,2
Australia,Martu,E1,pujurr,236.0,106.0,118.0,1
Australia,Martu,E13,yakuripiti,143.0,158.0,58.0,1
Australia,Martu,E13,yukuri-yukuri,143.0,158.0,58.0,1
Australia,Martu,E14,yakuripiti,127.0,162.0,62.0,2
Australia,Martu,E14,yukuri-yukuri,127.0,162.0,62.0,2
Australia,Martu,E15,yakuripiti,90.0,167.0,69.0,6
Australia,Martu,E15,yukuri-yukuri,90.0,167.0,69.0,6
Australia,Martu,E16,yakuripiti,43.0,171.0,74.0,6
Australia,Martu,E16,yukuri-yukuri,43.0,171.0,74.0,6
Australia,Martu,E17,yakuripiti,25.0,171.0,100.0,2
Australia,Martu,E17,yukuri-yukuri,25.0,171.0,100.0,2
Australia,Martu,E18,yakuripiti,21.0,169.0,120.0,2
Australia,Martu,E18,yukuri-yukuri,21.0,169.0,120.0,2
Australia,Martu,E19,yakuripiti,24.0,169.0,129.0,2
Australia,Martu,E19,yukuri-yukuri,24.0,169.0,129.0,2
Australia,Martu,E2,miji-miji,237.0,106.0,105.0,1
Australia,Martu,E26,puyurr-puyurr,14.0,161.0,191.0,1
Australia,Martu,E27,puyurr-puyurr,39.0,158.0,196.0,1
Australia,Martu,E28,ngarnka,20.0,158.0,214.0,1
Australia,Martu,E38,juurlkarr,212.0,118.0,155.0,1
Australia,Martu,E39,juurlkarr,30.0,107.0,144.0,1
Australia,Martu,E5,martaly-martaly,36.0,112.0,35.0,1
Australia,Martu,E5,martar,36.0,112.0,35.0,1
Australia,Martu,E5,martarr-martarr,36.0,112.0,35.0,1
Australia,Martu,E5,martarrpilyilyi,36.0,112.0,35.0,1
Australia,Martu,E5,parnaly-parnaly,36.0,112.0,35.0,1
Australia,Martu,E6,parnaly-parnaly,219.0,134.0,39.0,1
Australia,Martu,E7,langa,208.0,132.0,41.0,1
Australia,Martu,F1,karrku,219.0,61.0,93.0,1
Australia,Martu,F1,martaly-martaly,219.0,61.0,93.0,1
Australia,Martu,F1,martar,219.0,61.0,93.0,1
Australia,Martu,F1,martarr-martarr,219.0,61.0,93.0,1
Australia,Martu,F1,martarrpilyilyi,219.0,61.0,93.0,1
Australia,Martu,F1,miji-miji,219.0,61.0,93.0,11
Australia,Martu,F1,parrjunu,219.0,61.0,93.0,1
Australia,Martu,F1,pujurr,219.0,61.0,93.0,1
Australia,Martu,F15,yakuripiti,74.0,138.0,63.0,4
Australia,Martu,F15,yukuri-yukuri,74.0,138.0,63.0,4
Australia,Martu,F16,yakuripiti,13.0,143.0,69.0,7
Australia,Martu,F16,yukuri-yukuri,13.0,143.0,69.0,7
Australia,Martu,F17,yakuripiti,7.0,141.0,83.0,2
Australia,Martu,F17,yukuri-yukuri,7.0,141.0,83.0,2
Australia,Martu,F18,yakuripiti,8.0,140.0,99.0,1
Australia,Martu,F18,yukuri-yukuri,8.0,140.0,99.0,1
Australia,Martu,F19,yakuripiti,7.0,139.0,107.0,1
Australia,Martu,F19,yukuri-yukuri,7.0,139.0,107.0,1
Australia,Martu,F2,karrku,221.0,65.0,74.0,1
Australia,Martu,F2,miji-miji,221.0,65.0,74.0,7
Australia,Martu,F2,pujurr,221.0,65.0,74.0,1
Australia,Martu,F26,puyurr-puyurr,12.0,134.0,160.0,1
Australia,Martu,F27,puyurr-puyurr,13.0,133.0,169.0,1
Australia,Martu,F28,ngarnka,18.0,131.0,179.0,1
Australia,Martu,F29,karrpu-wati,19.0,128.0,194.0,1
Australia,Martu,F29,ngarnka,19.0,128.0,194.0,1
Australia,Martu,F3,miji-miji,219.0,68.0,52.0,3
Australia,Martu,F3,rarrpa,219.0,68.0,52.0,1
Australia,Martu,F3,rarrpantarlpa,219.0,68.0,52.0,1
Australia,Martu,F38,juurlkarr,198.0,79.0,134.0,1
Australia,Martu,F39,juurlkarr,213.0,64.0,122.0,1
Australia,Martu,F39,miji-miji,213.0,64.0,122.0,1
Australia,Martu,F4,miji-miji,216.0,75.0,39.0,1
Australia,Martu,F40,karrku,216.0,62.0,107.0,1
Australia,Martu,F40,martaly-martaly,216.0,62.0,107.0,1
Australia,Martu,F40,martar,216.0,62.0,107.0,1
Australia,Martu,F40,martarr-martarr,216.0,62.0,107.0,1
Australia,Martu,F40,martarrpilyilyi,216.0,62.0,107.0,1
Australia,Martu,F40,pujurr,216.0,62.0,107.0,1
Australia,Martu,F6,parnaly-parnaly,185.0,101.0,39.0,2
Australia,Martu,G1,karrku,189.0,30.0,73.0,1
Australia,Martu,G1,martaly-martaly,189.0,30.0,73.0,1
Australia,Martu,G1,martar,189.0,30.0,73.0,1
Australia,Martu,G1,martarr-martarr,189.0,30.0,73.0,1
Australia,Martu,G1,martarrpilyilyi,189.0,30.0,73.0,1
Australia,Martu,G1,miji-miji,189.0,30.0,73.0,16
Australia,Martu,G1,pujurr,189.0,30.0,73.0,1
Australia,Martu,G15,yakuripiti,56.0,110.0,53.0,1
Australia,Martu,G15,yukuri-yukuri,56.0,110.0,53.0,1
Australia,Martu,G16,yakuripiti,31.0,111.0,55.0,1
Australia,Martu,G16,yukuri-yukuri,31.0,111.0,55.0,1
Australia,Martu,G18,yakuripiti,11.0,111.0,78.0,1
Australia,Martu,G18,yukuri-yukuri,11.0,111.0,78.0,1
Australia,Martu,G19,yakuripiti,12.0,111.0,86.0,1
Australia,Martu,G19,yukuri-yukuri,12.0,111.0,86.0,1
Australia,Martu,G2,karrku,189.0,31.0,53.0,1
Australia,Martu,G2,miji-miji,189.0,31.0,53.0,7
Australia,Martu,G2,munyjulpa,189.0,31.0,53.0,1
Australia,Martu,G2,pujurr,189.0,31.0,53.0,1
Australia,Martu,G21,ngarnka,13.0,109.0,97.0,1
Australia,Martu,G28,kayarraninpa,18.0,104.0,145.0,1
Australia,Martu,G29,yungan-yungan,19.0,102.0,157.0,1
Australia,Martu,G3,miji-miji,186.0,35.0,38.0,2
Australia,Martu,G31,munga-turrkatingu,71.0,90.0,168.0,1
Australia,Martu,G31,mungapuru,71.0,90.0,168.0,1
Australia,Martu,G31,mungarr,71.0,90.0,168.0,1
Australia,Martu,G37,rarrpa,152.0,66.0,121.0,1
Australia,Martu,G37,rarrpantarlpa,152.0,66.0,121.0,1
Australia,Martu,G38,rarrpa,158.0,62.0,109.0,1
Australia,Martu,G38,rarrpantarlpa,158.0,62.0,109.0,1
Australia,Martu,G4,miji-miji,177.0,52.0,36.0,1
Australia,Martu,G6,parnaly-parnaly,145.0,79.0,34.0,2
Australia,Martu,H1,miji-miji,139.0,23.0,56.0,2
Australia,Martu,H2,miji-miji,139.0,23.0,43.0,1
Australia,Martu,H28,puyurr-puyurr,11.0,78.0,110.0,1
Australia,Martu,H29,puyurr-puyurr,6.0,76.0,119.0,1
Australia,Martu,H3,miji-miji,149.0,26.0,29.0,1
Australia,Martu,H36,piila-piila,118.0,38.0,109.0,1
Australia,Martu,H37,piila-piila,130.0,28.0,87.0,1
Australia,Martu,H37,rarrpa,130.0,28.0,87.0,1
Australia,Martu,H37,rarrpantarlpa,130.0,28.0,87.0,1
Australia,Martu,H38,rarrpa,130.0,28.0,87.0,1
Australia,Martu,H38,rarrpantarlpa,130.0,28.0,87.0,1
Australia,Martu,H4,miji-miji,136.0,34.0,26.0,1
Australia,Martu,H6,parnaly-parnaly,110.0,59.0,24.0,1
Australia,Martu,I0,maru-maru,48.0,49.0,49.0,2
Australia,Martu,I1,maru-maru,97.0,12.0,46.0,1
Australia,Martu,I10,maru-maru,55.0,48.0,30.0,1
Australia,Martu,I11,maru-maru,52.0,49.0,31.0,1
Australia,Martu,I12,maru-maru,51.0,50.0,33.0,1
Australia,Martu,I13,maru-maru,48.0,51.0,35.0,1
Australia,Martu,I14,maru-maru,46.0,51.0,36.0,1
Australia,Martu,I15,maru-maru,34.0,54.0,38.0,1
Australia,Martu,I16,maru-maru,25.0,55.0,32.0,1
Australia,Martu,I17,maru-maru,17.0,55.0,37.0,1
Australia,Martu,I18,maru-maru,4.0,57.0,39.0,1
Australia,Martu,I19,maru-maru,5.0,57.0,42.0,1
Australia,Martu,I2,maru-maru,98.0,12.0,37.0,1
Australia,Martu,I20,maru-maru,6.0,56.0,47.0,1
Australia,Martu,I21,maru-maru,8.0,56.0,50.0,1
Australia,Martu,I22,maru-maru,10.0,55.0,55.0,1
Australia,Martu,I23,maru-maru,12.0,55.0,58.0,1
Australia,Martu,I24,maru-maru,13.0,56.0,63.0,1
Australia,Martu,I25,maru-maru,10.0,54.0,65.0,1
Australia,Martu,I26,maru-maru,10.0,54.0,68.0,1
Australia,Martu,I27,maru-maru,6.0,53.0,73.0,1
Australia,Martu,I28,maru-maru,1.0,52.0,77.0,1
Australia,Martu,I28,munga-turrkatingu,1.0,52.0,77.0,1
Australia,Martu,I28,mungapuru,1.0,52.0,77.0,1
Australia,Martu,I28,mungarr,1.0,52.0,77.0,1
Australia,Martu,I29,maru-maru,10.0,51.0,85.0,1
Australia,Martu,I3,maru-maru,98.0,14.0,28.0,1
Australia,Martu,I30,maru-maru,23.0,51.0,94.0,1
Australia,Martu,I31,maru-maru,44.0,43.0,110.0,1
Australia,Martu,I32,maru-maru,54.0,38.0,95.0,1
Australia,Martu,I33,maru-maru,65.0,33.0,89.0,1
Australia,Martu,I34,maru-maru,69.0,35.0,73.0,1
Australia,Martu,I35,maru-maru,73.0,34.0,70.0,1
Australia,Martu,I36,maru-maru,86.0,21.0,71.0,1
Australia,Martu,I36,piila-piila,86.0,21.0,71.0,1
Australia,Martu,I37,maru-maru,87.0,22.0,72.0,1
Australia,Martu,I37,piila-piila,87.0,22.0,72.0,1
Australia,Martu,I38,maru-maru,90.0,17.0,65.0,1
Australia,Martu,I39,maru-maru,91.0,15.0,59.0,1
Australia,Martu,I4,maru-maru,87.0,30.0,26.0,1
Australia,Martu,I40,maru-maru,94.0,14.0,53.0,1
Australia,Martu,I5,maru-maru,76.0,38.0,29.0,1
Australia,Martu,I6,maru-maru,74.0,41.0,24.0,1
Australia,Martu,I7,maru-maru,70.0,43.0,21.0,1
Australia,Martu,I8,maru-maru,60.0,46.0,32.0,1
Australia,Martu,I9,maru-maru,58.0,47.0,32.0,1
Australia,Martu,J0,maru-maru,37.0,37.0,37.0,23
Australia,Martu,J0,munga-turrkatingu,37.0,37.0,37.0,2
Australia,Martu,J0,mungapuru,37.0,37.0,37.0,2
Australia,Martu,J0,mungarr,37.0,37.0,37.0,2
Australia,Murinbata,A0,bamam,0.0,0.0,0.0,24
Australia,Murinbata,A0,bamamka,0.0,0.0,0.0,24
Australia,Murinbata,B1,trangka,242.0,224.0,224.0,1
Australia,Murinbata,B10,kabat,247.0,228.0,139.0,1
Australia,Murinbata,B3,dirrmu,243.0,223.0,218.0,1
Australia,Murinbata,C10,ngatin,232.0,199.0,27.0,1
Australia,Murinbata,C10,wudandarriwil,232.0,199.0,27.0,1
Australia,Murinbata,C10,wudandarriwu,232.0,199.0,27.0,1
Australia,Murinbata,C10,wudanil,232.0,199.0,27.0,1
Australia,Murinbata,C10,wudankawil,232.0,199.0,27.0,1
Australia,Murinbata,C10,wudankawu,232.0,199.0,27.0,1
Australia,Murinbata,C10,wudanthewa,232.0,199.0,27.0,1
Australia,Murinbata,C10,wudanthewu,232.0,199.0,27.0,1
Australia,Murinbata,C10,wudanwuwu,232.0,199.0,27.0,1
Australia,Murinbata,C12,ngatin,10.0,206.0,38.0,2
Australia,Murinbata,C12,wipmanarri,10.0,206.0,38.0,1
Australia,Murinbata,C12,wipmanka,10.0,206.0,38.0,1
Australia,Murinbata,C12,wudandarriwil,10.0,206.0,38.0,2
Australia,Murinbata,C12,wudandarriwu,10.0,206.0,38.0,2
Australia,Murinbata,C12,wudanil,10.0,206.0,38.0,2
Australia,Murinbata,C12,wudankawil,10.0,206.0,38.0,2
Australia,Murinbata,C12,wudankawu,10.0,206.0,38.0,2
Australia,Murinbata,C12,wudanthewa,10.0,206.0,38.0,2
Australia,Murinbata,C12,wudanthewu,10.0,206.0,38.0,2
Australia,Murinbata,C12,wudanwuwu,10.0,206.0,38.0,2
Australia,Murinbata,C16,tumanka,149.0,205.0,133.0,1
Australia,Murinbata,C16,tupmanka,149.0,205.0,133.0,1
Australia,Murinbata,C28,tumanka,169.0,205.0,225.0,1
Australia,Murinbata,C28,tupmanka,169.0,205.0,225.0,1
Australia,Murinbata,C3,bukmanka,249.0,181.0,168.0,1
Australia,Murinbata,C3,bukmantharr,249.0,181.0,168.0,1
Australia,Murinbata,C32,yibimtamka,199.0,197.0,225.0,1
Australia,Murinbata,C4,kabat,250.0,183.0,161.0,1
Australia,Murinbata,C5,bukmanka,250.0,185.0,151.0,1
Australia,Murinbata,C5,bukmantharr,250.0,185.0,151.0,1
Australia,Murinbata,C5,wuwunka,250.0,185.0,151.0,1
Australia,Murinbata,C8,ngatin,253.0,187.0,67.0,2
Australia,Murinbata,C8,wipmanarri,253.0,187.0,67.0,1
Australia,Murinbata,C8,wipmanka,253.0,187.0,67.0,1
Australia,Murinbata,C9,kabat,248.0,192.0,19.0,2
Australia,Murinbata,C9,ngatin,248.0,192.0,19.0,6
Australia,Murinbata,C9,wudandarriwil,248.0,192.0,19.0,1
Australia,Murinbata,C9,wudandarriwu,248.0,192.0,19.0,1
Australia,Murinbata,C9,wudanil,248.0,192.0,19.0,1
Australia,Murinbata,C9,wudankawil,248.0,192.0,19.0,1
Australia,Murinbata,C9,wudankawu,248.0,192.0,19.0,1
Australia,Murinbata,C9,wudanthewa,248.0,192.0,19.0,1
Australia,Murinbata,C9,wudanthewu,248.0,192.0,19.0,1
Australia,Murinbata,C9,wudanwuwu,248.0,192.0,19.0,1
Australia,Murinbata,D11,ngatin,193.0,177.0,48.0,1
Australia,Murinbata,D12,ngatin,183.0,180.0,51.0,1
Australia,Murinbata,D14,ngatin,151.0,189.0,60.0,1
Australia,Murinbata,D16,wudandarriwil,105.0,191.0,96.0,2
Australia,Murinbata,D16,wudandarriwu,105.0,191.0,96.0,2
Australia,Murinbata,D16,wudanil,105.0,191.0,96.0,2
Australia,Murinbata,D16,wudankawil,105.0,191.0,96.0,2
Australia,Murinbata,D16,wudankawu,105.0,191.0,96.0,2
Australia,Murinbata,D16,wudanthewa,105.0,191.0,96.0,2
Australia,Murinbata,D16,wudanthewu,105.0,191.0,96.0,2
Australia,Murinbata,D16,wudanwuwu,105.0,191.0,96.0,2
Australia,Murinbata,D17,damkalarrang,74.0,187.0,119.0,1
Australia,Murinbata,D17,wudandarriwil,74.0,187.0,119.0,1
Australia,Murinbata,D17,wudandarriwu,74.0,187.0,119.0,1
Australia,Murinbata,D17,wudanil,74.0,187.0,119.0,1
Australia,Murinbata,D17,wudankawil,74.0,187.0,119.0,1
Australia,Murinbata,D17,wudankawu,74.0,187.0,119.0,1
Australia,Murinbata,D17,wudanthewa,74.0,187.0,119.0,1
Australia,Murinbata,D17,wudanthewu,74.0,187.0,119.0,1
Australia,Murinbata,D17,wudanwuwu,74.0,187.0,119.0,1
Australia,Murinbata,D19,trangka,75.0,190.0,152.0,1
Australia,Murinbata,D2,ngirrwu,240.0,150.0,144.0,1
Australia,Murinbata,D29,tumanka,120.0,179.0,225.0,1
Australia,Murinbata,D29,tupmanka,120.0,179.0,225.0,1
Australia,Murinbata,D3,wudandarriwil,245.0,142.0,124.0,1
Australia,Murinbata,D3,wudandarriwu,245.0,142.0,124.0,1
Australia,Murinbata,D3,wudanil,245.0,142.0,124.0,1
Australia,Murinbata,D3,wudankawil,245.0,142.0,124.0,1
Australia,Murinbata,D3,wudankawu,245.0,142.0,124.0,1
Australia,Murinbata,D3,wudanthewa,245.0,142.0,124.0,1
Australia,Murinbata,D3,wudanthewu,245.0,142.0,124.0,1
Australia,Murinbata,D3,wudanwuwu,245.0,142.0,124.0,1
Australia,Murinbata,D38,damkalarrang,242.0,145.0,181.0,1
Australia,Murinbata,D4,ngirrwu,246.0,145.0,108.0,1
Australia,Murinbata,D4,wipmanarri,246.0,145.0,108.0,2
Australia,Murinbata,D4,wipmanka,246.0,145.0,108.0,2
Australia,Murinbata,D40,wudandarriwil,236.0,150.0,160.0,1
Australia,Murinbata,D40,wudandarriwu,236.0,150.0,160.0,1
Australia,Murinbata,D40,wudanil,236.0,150.0,160.0,1
Australia,Murinbata,D40,wudankawil,236.0,150.0,160.0,1
Australia,Murinbata,D40,wudankawu,236.0,150.0,160.0,1
Australia,Murinbata,D40,wudanthewa,236.0,150.0,160.0,1
Australia,Murinbata,D40,wudanthewu,236.0,150.0,160.0,1
Australia,Murinbata,D40,wudanwuwu,236.0,150.0,160.0,1
Australia,Murinbata,D6,damkalarrang,247.0,146.0,33.0,1
Australia,Murinbata,D6,ngatin,247.0,146.0,33.0,1
Australia,Murinbata,D7,trangka,234.0,155.0,30.0,1
Australia,Murinbata,D7,wipmanarri,234.0,155.0,30.0,1
Australia,Murinbata,D7,wipmanka,234.0,155.0,30.0,1
Australia,Murinbata,D8,ngatin,229.0,162.0,35.0,1
Australia,Murinbata,D8,wudandarriwil,229.0,162.0,35.0,1
Australia,Murinbata,D8,wudandarriwu,229.0,162.0,35.0,1
Australia,Murinbata,D8,wudanil,229.0,162.0,35.0,1
Australia,Murinbata,D8,wudankawil,229.0,162.0,35.0,1
Australia,Murinbata,D8,wudankawu,229.0,162.0,35.0,1
Australia,Murinbata,D8,wudanthewa,229.0,162.0,35.0,1
Australia,Murinbata,D8,wudanthewu,229.0,162.0,35.0,1
Australia,Murinbata,D8,wudanwuwu,229.0,162.0,35.0,1
Australia,Murinbata,E0,trangka,148.0,148.0,147.0,1
Australia,Murinbata,E10,wudandarriwil,175.0,147.0,48.0,1
Australia,Murinbata,E10,wudandarriwu,175.0,147.0,48.0,1
Australia,Murinbata,E10,wudanil,175.0,147.0,48.0,1
Australia,Murinbata,E10,wudankawil,175.0,147.0,48.0,1
Australia,Murinbata,E10,wudankawu,175.0,147.0,48.0,1
Australia,Murinbata,E10,wudanthewa,175.0,147.0,48.0,1
Australia,Murinbata,E10,wudanthewu,175.0,147.0,48.0,1
Australia,Murinbata,E10,wudanwuwu,175.0,147.0,48.0,1
Australia,Murinbata,E15,trangka,90.0,167.0,69.0,1
Australia,Murinbata,E16,ngatin,43.0,171.0,74.0,1
Australia,Murinbata,E19,tumanka,24.0,169.0,129.0,1
Australia,Murinbata,E19,tupmanka,24.0,169.0,129.0,1
Australia,Murinbata,E19,wudandarriwil,24.0,169.0,129.0,1
Australia,Murinbata,E19,wudandarriwu,24.0,169.0,129.0,1
Australia,Murinbata,E19,wudanil,24.0,169.0,129.0,1
Australia,Murinbata,E19,wudankawil,24.0,169.0,129.0,1
Australia,Murinbata,E19,wudankawu,24.0,169.0,129.0,1
Australia,Murinbata,E19,wudanthewa,24.0,169.0,129.0,1
Australia,Murinbata,E19,wudanthewu,24.0,169.0,129.0,1
Australia,Murinbata,E19,wudanwuwu,24.0,169.0,129.0,1
Australia,Murinbata,E2,punhpush,237.0,106.0,105.0,1
Australia,Murinbata,E21,mamguguth,24.0,166.0,146.0,1
Australia,Murinbata,E25,tililtililmam,21.0,162.0,180.0,1
Australia,Murinbata,E3,bukmanka,238.0,107.0,88.0,1
Australia,Murinbata,E3,bukmantharr,238.0,107.0,88.0,1
Australia,Murinbata,E34,tumanka,167.0,134.0,189.0,1
Australia,Murinbata,E34,tupmanka,167.0,134.0,189.0,1
Australia,Murinbata,E4,ngirrwu,242.0,104.0,49.0,1
Australia,Murinbata,E5,wudandarriwil,36.0,112.0,35.0,1
Australia,Murinbata,E5,wudandarriwu,36.0,112.0,35.0,1
Australia,Murinbata,E5,wudanil,36.0,112.0,35.0,1
Australia,Murinbata,E5,wudankawil,36.0,112.0,35.0,1
Australia,Murinbata,E5,wudankawu,36.0,112.0,35.0,1
Australia,Murinbata,E5,wudanthewa,36.0,112.0,35.0,1
Australia,Murinbata,E5,wudanthewu,36.0,112.0,35.0,1
Australia,Murinbata,E5,wudanwuwu,36.0,112.0,35.0,1
Australia,Murinbata,E6,ngatin,219.0,134.0,39.0,1
Australia,Murinbata,E6,wudandarriwil,219.0,134.0,39.0,1
Australia,Murinbata,E6,wudandarriwu,219.0,134.0,39.0,1
Australia,Murinbata,E6,wudanil,219.0,134.0,39.0,1
Australia,Murinbata,E6,wudankawil,219.0,134.0,39.0,1
Australia,Murinbata,E6,wudankawu,219.0,134.0,39.0,1
Australia,Murinbata,E6,wudanthewa,219.0,134.0,39.0,1
Australia,Murinbata,E6,wudanthewu,219.0,134.0,39.0,1
Australia,Murinbata,E6,wudanwuwu,219.0,134.0,39.0,1
Australia,Murinbata,E9,wipmanarri,186.0,144.0,45.0,1
Australia,Murinbata,E9,wipmanka,186.0,144.0,45.0,1
Australia,Murinbata,F10,kanthi,145.0,120.0,45.0,1
Australia,Murinbata,F12,tumanka,128.0,126.0,50.0,1
Australia,Murinbata,F12,tupmanka,128.0,126.0,50.0,1
Australia,Murinbata,F15,tumanka,74.0,138.0,63.0,1
Australia,Murinbata,F15,tupmanka,74.0,138.0,63.0,1
Australia,Murinbata,F16,ngatin,13.0,143.0,69.0,1
Australia,Murinbata,F2,bukmanka,221.0,65.0,74.0,3
Australia,Murinbata,F2,bukmantharr,221.0,65.0,74.0,3
Australia,Murinbata,F28,tumanka,18.0,131.0,179.0,1
Australia,Murinbata,F28,tupmanka,18.0,131.0,179.0,1
Australia,Murinbata,F29,tumanka,19.0,128.0,194.0,1
Australia,Murinbata,F29,tupmanka,19.0,128.0,194.0,1
Australia,Murinbata,F3,bukmanka,219.0,68.0,52.0,1
Australia,Murinbata,F3,bukmantharr,219.0,68.0,52.0,1
Australia,Murinbata,F37,wudandarriwil,188.0,82.0,151.0,1
Australia,Murinbata,F37,wudandarriwu,188.0,82.0,151.0,1
Australia,Murinbata,F37,wudanil,188.0,82.0,151.0,1
Australia,Murinbata,F37,wudankawil,188.0,82.0,151.0,1
Australia,Murinbata,F37,wudankawu,188.0,82.0,151.0,1
Australia,Murinbata,F37,wudanthewa,188.0,82.0,151.0,1
Australia,Murinbata,F37,wudanthewu,188.0,82.0,151.0,1
Australia,Murinbata,F37,wudanwuwu,188.0,82.0,151.0,1
Australia,Murinbata,F38,bukmanka,198.0,79.0,134.0,1
Australia,Murinbata,F38,bukmantharr,198.0,79.0,134.0,1
Australia,Murinbata,F38,wudandarriwil,198.0,79.0,134.0,1
Australia,Murinbata,F38,wudandarriwu,198.0,79.0,134.0,1
Australia,Murinbata,F38,wudanil,198.0,79.0,134.0,1
Australia,Murinbata,F38,wudankawil,198.0,79.0,134.0,1
Australia,Murinbata,F38,wudankawu,198.0,79.0,134.0,1
Australia,Murinbata,F38,wudanthewa,198.0,79.0,134.0,1
Australia,Murinbata,F38,wudanthewu,198.0,79.0,134.0,1
Australia,Murinbata,F38,wudanwuwu,198.0,79.0,134.0,1
Australia,Murinbata,F39,wudandarriwil,213.0,64.0,122.0,1
Australia,Murinbata,F39,wudandarriwu,213.0,64.0,122.0,1
Australia,Murinbata,F39,wudanil,213.0,64.0,122.0,1
Australia,Murinbata,F39,wudankawil,213.0,64.0,122.0,1
Australia,Murinbata,F39,wudankawu,213.0,64.0,122.0,1
Australia,Murinbata,F39,wudanthewa,213.0,64.0,122.0,1
Australia,Murinbata,F39,wudanthewu,213.0,64.0,122.0,1
Australia,Murinbata,F39,wudanwuwu,213.0,64.0,122.0,1
Australia,Murinbata,F4,bukmanka,216.0,75.0,39.0,1
Australia,Murinbata,F4,bukmantharr,216.0,75.0,39.0,1
Australia,Murinbata,F4,ngirrwu,216.0,75.0,39.0,2
Australia,Murinbata,F40,bukmanka,216.0,62.0,107.0,2
Australia,Murinbata,F40,bukmantharr,216.0,62.0,107.0,2
